Pos/x,Pos/y,Pos/z,Node/id
8633.0,9404.0,8819.0,5440
6315.0,6278.0,3405.0,5441
3935.0,1178.0,8987.0,5442
9834.0,439.0,9205.0,5443
1929.0,1490.0,4657.0,5444
4597.0,2205.0,4028.0,5445
7215.0,2753.0,7173.0,5446
2348.0,8220.0,7881.0,5447
9187.0,3470.0,4482.0,5448
507.0,3148.0,5715.0,5449
1961.0,9191.0,5502.0,5450
8340.0,7820.0,3264.0,5451
62.0,1434.0,9051.0,5452
2645.0,6807.0,9636.0,5453
6887.0,1653.0,3732.0,5454
465.0,4542.0,8712.0,5455
531.0,2672.0,8348.0,5456
2085.0,225.0,9209.0,5457
3466.0,5907.0,7169.0,5458
2862.0,4288.0,6350.0,5459
8195.0,1538.0,594.0,5460
271.0,5690.0,4644.0,5461
8417.0,3936.0,4010.0,5462
723.0,6999.0,9552.0,5463
1925.0,5930.0,7958.0,5464
357.0,9461.0,9749.0,5465
9322.0,7854.0,912.0,5466
8308.0,1967.0,3591.0,5467
2123.0,9405.0,6440.0,5468
4467.0,2369.0,7388.0,5469
6240.0,4057.0,8154.0,5470
5504.0,5257.0,2254.0,5471
2491.0,3951.0,6909.0,5472
8266.0,9738.0,9735.0,5473
4564.0,5972.0,7861.0,5474
3672.0,9377.0,149.0,5475
2752.0,960.0,7665.0,5476
8341.0,5107.0,3119.0,5477
8253.0,8758.0,1489.0,5478
9686.0,168.0,8501.0,5479
37.0,2694.0,5021.0,5480
9763.0,2716.0,5779.0,5481
2941.0,1129.0,9732.0,5482
8749.0,6285.0,7152.0,5483
957.0,1731.0,3079.0,5484
7843.0,6251.0,7600.0,5485
3909.0,5388.0,2298.0,5486
4556.0,6399.0,9495.0,5487
3649.0,7715.0,5420.0,5488
3235.0,4631.0,8206.0,5489
9447.0,7304.0,7618.0,5490
483.0,8370.0,1499.0,5491
7821.0,6420.0,9398.0,5492
3873.0,2705.0,4212.0,5493
3567.0,4538.0,8774.0,5494
4138.0,3340.0,680.0,5495
2749.0,2037.0,3161.0,5496
8781.0,5018.0,3330.0,5497
6805.0,9836.0,9861.0,5498
1706.0,501.0,1104.0,5499
4678.0,811.0,1783.0,5500
1032.0,9202.0,4252.0,5501
3506.0,2704.0,518.0,5502
9014.0,6643.0,7153.0,5503
4723.0,1192.0,6610.0,5504
5190.0,2043.0,5110.0,5505
9220.0,7903.0,7855.0,5506
1929.0,9016.0,4850.0,5507
9867.0,6657.0,9940.0,5508
7524.0,5199.0,6956.0,5509
3137.0,2894.0,4261.0,5510
2453.0,8549.0,1655.0,5511
1703.0,3318.0,4577.0,5512
1691.0,1685.0,5657.0,5513
700.0,6442.0,2541.0,5514
4880.0,5766.0,4977.0,5515
6057.0,1284.0,5798.0,5516
5590.0,5435.0,8865.0,5517
2304.0,4385.0,3716.0,5518
5848.0,7167.0,6747.0,5519
9111.0,6818.0,1018.0,5520
7234.0,2357.0,3725.0,5521
7717.0,7762.0,9992.0,5522
250.0,2958.0,5524.0,5523
2748.0,4538.0,9350.0,5524
4352.0,7045.0,5262.0,5525
7227.0,3029.0,6414.0,5526
30.0,9648.0,6518.0,5527
7215.0,2102.0,323.0,5528
5006.0,1923.0,4197.0,5529
8906.0,3957.0,6427.0,5530
4994.0,4650.0,8752.0,5531
776.0,5747.0,1795.0,5532
8555.0,9840.0,7216.0,5533
9283.0,2503.0,9700.0,5534
4111.0,1929.0,1267.0,5535
6021.0,8919.0,614.0,5536
137.0,7441.0,1452.0,5537
6365.0,8656.0,2445.0,5538
8581.0,6238.0,6088.0,5539
8889.0,1021.0,7180.0,5540
3846.0,5882.0,5137.0,5541
3307.0,1020.0,1936.0,5542
2938.0,5759.0,789.0,5543
4670.0,4754.0,2430.0,5544
7799.0,5494.0,3740.0,5545
5713.0,1019.0,8931.0,5546
9345.0,6398.0,391.0,5547
3074.0,8288.0,4181.0,5548
5439.0,839.0,5213.0,5549
5339.0,4319.0,7584.0,5550
4748.0,1209.0,6397.0,5551
3607.0,1871.0,5855.0,5552
3741.0,2152.0,6588.0,5553
2511.0,5597.0,160.0,5554
2244.0,4381.0,2743.0,5555
7543.0,1346.0,4327.0,5556
363.0,17.0,7588.0,5557
5392.0,6911.0,1702.0,5558
3205.0,9135.0,4025.0,5559
9412.0,1091.0,6114.0,5560
6631.0,3005.0,6398.0,5561
9056.0,7609.0,6897.0,5562
840.0,5201.0,4237.0,5563
8052.0,491.0,7882.0,5564
7359.0,478.0,1937.0,5565
7203.0,3684.0,4477.0,5566
8451.0,3801.0,9658.0,5567
2678.0,4894.0,2263.0,5568
9260.0,6337.0,4606.0,5569
5778.0,466.0,1778.0,5570
9951.0,7388.0,6525.0,5571
9653.0,8917.0,1498.0,5572
2783.0,9063.0,3723.0,5573
3311.0,5213.0,2719.0,5574
3489.0,2332.0,4377.0,5575
8031.0,5497.0,9624.0,5576
5991.0,1826.0,170.0,5577
1470.0,3758.0,9294.0,5578
7949.0,3036.0,2117.0,5579
2496.0,802.0,5212.0,5580
2936.0,9141.0,4751.0,5581
1002.0,6535.0,3871.0,5582
3673.0,11.0,3935.0,5583
1495.0,3395.0,7858.0,5584
8884.0,6008.0,4607.0,5585
1004.0,4426.0,2276.0,5586
767.0,6312.0,1282.0,5587
8600.0,9804.0,5059.0,5588
3721.0,7635.0,9769.0,5589
8667.0,5512.0,459.0,5590
2926.0,6364.0,7792.0,5591
1131.0,193.0,1572.0,5592
7908.0,3003.0,7783.0,5593
7962.0,3302.0,5302.0,5594
5956.0,3586.0,5293.0,5595
2015.0,1033.0,825.0,5596
6235.0,2296.0,9097.0,5597
2419.0,8212.0,3698.0,5598
1295.0,6074.0,4248.0,5599
747.0,7710.0,5906.0,5600
588.0,1324.0,8659.0,5601
4701.0,6910.0,5760.0,5602
245.0,757.0,9077.0,5603
6590.0,7738.0,9608.0,5604
1749.0,4190.0,2185.0,5605
7010.0,9142.0,6712.0,5606
1371.0,5970.0,1747.0,5607
787.0,6116.0,3922.0,5608
5894.0,8188.0,9125.0,5609
1146.0,6762.0,5335.0,5610
1136.0,1674.0,8761.0,5611
5854.0,3619.0,3901.0,5612
5224.0,6750.0,9373.0,5613
8504.0,3626.0,5779.0,5614
5509.0,6089.0,4623.0,5615
3611.0,7088.0,4384.0,5616
2579.0,1431.0,9698.0,5617
2045.0,9197.0,4374.0,5618
8131.0,2142.0,1882.0,5619
4743.0,8518.0,6602.0,5620
1465.0,9141.0,9232.0,5621
1967.0,1913.0,7677.0,5622
4412.0,3954.0,3127.0,5623
769.0,8774.0,6917.0,5624
6522.0,5672.0,4172.0,5625
2935.0,2147.0,5079.0,5626
2940.0,3156.0,2763.0,5627
6319.0,4969.0,7224.0,5628
98.0,7494.0,6250.0,5629
4910.0,3649.0,7446.0,5630
423.0,6523.0,4075.0,5631
3736.0,9793.0,6936.0,5632
8075.0,1406.0,2017.0,5633
5710.0,4284.0,8205.0,5634
4550.0,3592.0,2748.0,5635
4263.0,3310.0,8715.0,5636
7862.0,3968.0,7628.0,5637
3513.0,44.0,5075.0,5638
6989.0,4445.0,8982.0,5639
3555.0,9933.0,8785.0,5640
8543.0,3862.0,8861.0,5641
703.0,4709.0,2736.0,5642
1269.0,8610.0,7276.0,5643
9272.0,8837.0,7549.0,5644
6932.0,3065.0,621.0,5645
3830.0,1701.0,7381.0,5646
7089.0,746.0,6924.0,5647
5478.0,3542.0,6464.0,5648
2846.0,569.0,8261.0,5649
6611.0,4820.0,5483.0,5650
2279.0,7833.0,2902.0,5651
2753.0,5493.0,2200.0,5652
8866.0,5123.0,8274.0,5653
8437.0,6727.0,4229.0,5654
517.0,1374.0,872.0,5655
7917.0,4125.0,1698.0,5656
3962.0,5191.0,2428.0,5657
4969.0,5762.0,7677.0,5658
5870.0,2335.0,1742.0,5659
2640.0,8251.0,5730.0,5660
6429.0,8705.0,4660.0,5661
1926.0,6748.0,2141.0,5662
8484.0,5143.0,9378.0,5663
4350.0,2208.0,2239.0,5664
9874.0,51.0,7408.0,5665
9154.0,1544.0,833.0,5666
4986.0,3185.0,1856.0,5667
989.0,8531.0,952.0,5668
1843.0,7616.0,4603.0,5669
2461.0,5645.0,5714.0,5670
8018.0,4438.0,5607.0,5671
7021.0,5612.0,6889.0,5672
1517.0,1615.0,4371.0,5673
7428.0,8436.0,1293.0,5674
2218.0,4493.0,6871.0,5675
7406.0,7097.0,8282.0,5676
7526.0,3904.0,9057.0,5677
8586.0,7578.0,2629.0,5678
6750.0,9670.0,2858.0,5679
4003.0,8964.0,9416.0,5680
9156.0,4996.0,2514.0,5681
6231.0,1300.0,3996.0,5682
6026.0,4122.0,3405.0,5683
1850.0,1818.0,525.0,5684
611.0,528.0,1585.0,5685
5387.0,7049.0,816.0,5686
5083.0,1120.0,3737.0,5687
8632.0,1119.0,8463.0,5688
2636.0,5168.0,1162.0,5689
8413.0,2050.0,6935.0,5690
8169.0,1339.0,937.0,5691
9283.0,7793.0,9960.0,5692
3663.0,8045.0,3473.0,5693
3402.0,5399.0,4824.0,5694
339.0,6018.0,6007.0,5695
8498.0,3884.0,7265.0,5696
7446.0,5386.0,4147.0,5697
80.0,2301.0,1958.0,5698
6260.0,1762.0,2615.0,5699
8426.0,5588.0,8383.0,5700
8853.0,8607.0,3363.0,5701
9739.0,4567.0,3161.0,5702
4688.0,889.0,8640.0,5703
7497.0,276.0,6676.0,5704
1588.0,7239.0,1436.0,5705
387.0,913.0,7249.0,5706
8870.0,5679.0,8380.0,5707
4942.0,4645.0,8525.0,5708
6695.0,8844.0,4083.0,5709
8727.0,5379.0,8572.0,5710
2049.0,8126.0,7338.0,5711
6755.0,7661.0,1724.0,5712
5347.0,3610.0,7429.0,5713
562.0,5735.0,6052.0,5714
1264.0,262.0,454.0,5715
2957.0,7151.0,2975.0,5716
891.0,3130.0,3044.0,5717
739.0,9.0,9933.0,5718
7889.0,3450.0,945.0,5719
9441.0,8261.0,7440.0,5720
6230.0,3719.0,9349.0,5721
6642.0,7034.0,1567.0,5722
4711.0,4593.0,9283.0,5723
3704.0,7488.0,7118.0,5724
75.0,7110.0,8980.0,5725
75.0,5181.0,7939.0,5726
4773.0,5154.0,1199.0,5727
7393.0,5013.0,1071.0,5728
164.0,2145.0,5505.0,5729
8756.0,1794.0,7998.0,5730
3381.0,8703.0,4265.0,5731
3324.0,3105.0,2558.0,5732
9698.0,9977.0,8393.0,5733
290.0,5374.0,6687.0,5734
2438.0,9431.0,4044.0,5735
6543.0,1157.0,9446.0,5736
4884.0,3578.0,5898.0,5737
2005.0,9451.0,3614.0,5738
8124.0,4230.0,7170.0,5739
5361.0,3357.0,9880.0,5740
6611.0,8095.0,1592.0,5741
8641.0,2017.0,8739.0,5742
1724.0,598.0,598.0,5743
8928.0,6065.0,967.0,5744
1828.0,135.0,6724.0,5745
3272.0,9024.0,9941.0,5746
6926.0,5459.0,1674.0,5747
9418.0,6011.0,5120.0,5748
8061.0,1807.0,6630.0,5749
1430.0,5748.0,2169.0,5750
5401.0,5767.0,7067.0,5751
9820.0,4684.0,9259.0,5752
8652.0,9901.0,265.0,5753
3974.0,3006.0,4211.0,5754
6496.0,7861.0,1310.0,5755
455.0,5197.0,5645.0,5756
1319.0,8283.0,3149.0,5757
7115.0,4298.0,9464.0,5758
3325.0,1367.0,6011.0,5759
3292.0,2753.0,9685.0,5760
9946.0,9628.0,9115.0,5761
8200.0,639.0,849.0,5762
6187.0,7288.0,6733.0,5763
6730.0,1983.0,3196.0,5764
4606.0,7824.0,4712.0,5765
3691.0,2902.0,5565.0,5766
7083.0,5063.0,7457.0,5767
5191.0,2873.0,6301.0,5768
1333.0,6688.0,7660.0,5769
2397.0,6974.0,7835.0,5770
2761.0,8222.0,7310.0,5771
4729.0,1191.0,2493.0,5772
4163.0,4746.0,9476.0,5773
9372.0,1511.0,812.0,5774
9598.0,2399.0,4617.0,5775
1986.0,4226.0,9150.0,5776
8516.0,7118.0,9326.0,5777
4624.0,3919.0,5670.0,5778
5681.0,771.0,4894.0,5779
1373.0,8188.0,2218.0,5780
3614.0,5054.0,1315.0,5781
8692.0,7287.0,9533.0,5782
7504.0,3638.0,5778.0,5783
5684.0,386.0,436.0,5784
399.0,6427.0,82.0,5785
3358.0,3112.0,3934.0,5786
8606.0,5766.0,1359.0,5787
4312.0,8671.0,5751.0,5788
317.0,8200.0,4639.0,5789
3431.0,4221.0,8835.0,5790
5448.0,4785.0,1228.0,5791
2464.0,5933.0,1355.0,5792
6244.0,6706.0,312.0,5793
500.0,7197.0,2563.0,5794
9729.0,9068.0,2506.0,5795
4061.0,9701.0,9243.0,5796
3665.0,7765.0,122.0,5797
2312.0,833.0,8702.0,5798
2703.0,2229.0,3688.0,5799
1797.0,6634.0,4685.0,5800
6503.0,7318.0,9735.0,5801
4347.0,4167.0,5619.0,5802
2680.0,4428.0,3687.0,5803
146.0,756.0,6809.0,5804
4899.0,6130.0,506.0,5805
2384.0,9968.0,1237.0,5806
1746.0,1698.0,6199.0,5807
4977.0,1732.0,7550.0,5808
641.0,2671.0,3410.0,5809
5711.0,1634.0,8570.0,5810
6166.0,5125.0,7055.0,5811
1158.0,9694.0,1231.0,5812
2830.0,9764.0,5515.0,5813
8733.0,8343.0,3788.0,5814
3970.0,9355.0,3517.0,5815
6168.0,6152.0,6652.0,5816
28.0,6301.0,410.0,5817
1997.0,2175.0,6223.0,5818
5870.0,9057.0,9985.0,5819
3585.0,6681.0,2667.0,5820
5151.0,3250.0,2673.0,5821
9880.0,7107.0,7143.0,5822
4748.0,2443.0,1537.0,5823
4432.0,1370.0,528.0,5824
2528.0,9188.0,9138.0,5825
4110.0,4693.0,3660.0,5826
9634.0,4661.0,317.0,5827
4900.0,6330.0,2223.0,5828
8303.0,7794.0,5846.0,5829
2775.0,2040.0,1314.0,5830
502.0,2660.0,3164.0,5831
675.0,8045.0,952.0,5832
5383.0,9496.0,7738.0,5833
8683.0,3421.0,5767.0,5834
348.0,7090.0,7681.0,5835
6054.0,1979.0,9541.0,5836
9162.0,9438.0,5085.0,5837
9231.0,4165.0,6746.0,5838
6302.0,6483.0,6173.0,5839
5730.0,6067.0,8942.0,5840
3679.0,9758.0,4670.0,5841
2370.0,9310.0,4303.0,5842
611.0,5385.0,3748.0,5843
6125.0,9446.0,8686.0,5844
9652.0,347.0,1012.0,5845
967.0,7097.0,5605.0,5846
8402.0,2958.0,8605.0,5847
5348.0,6821.0,966.0,5848
6560.0,1051.0,1417.0,5849
2410.0,8166.0,9214.0,5850
8102.0,3444.0,3116.0,5851
9010.0,9262.0,9422.0,5852
266.0,2584.0,3988.0,5853
1560.0,5870.0,6820.0,5854
8962.0,6543.0,4588.0,5855
57.0,3228.0,2413.0,5856
1549.0,2829.0,8273.0,5857
3194.0,4099.0,9550.0,5858
4190.0,750.0,4617.0,5859
1058.0,9165.0,9089.0,5860
4587.0,783.0,7704.0,5861
3725.0,6329.0,7379.0,5862
8222.0,3789.0,5052.0,5863
6583.0,8283.0,4184.0,5864
3521.0,269.0,2013.0,5865
4775.0,8227.0,4344.0,5866
5279.0,1934.0,9714.0,5867
547.0,9448.0,3524.0,5868
8110.0,4743.0,7293.0,5869
6319.0,2125.0,6679.0,5870
9815.0,7784.0,3093.0,5871
5925.0,7181.0,7923.0,5872
6099.0,9838.0,3849.0,5873
6713.0,1975.0,3877.0,5874
4855.0,255.0,602.0,5875
1762.0,3180.0,4335.0,5876
9070.0,5490.0,2112.0,5877
1473.0,1378.0,8795.0,5878
1791.0,6548.0,8385.0,5879
2509.0,2564.0,2019.0,5880
7841.0,6026.0,8924.0,5881
1996.0,4685.0,7849.0,5882
570.0,8747.0,4284.0,5883
9447.0,1408.0,1378.0,5884
1619.0,7650.0,972.0,5885
6907.0,6119.0,2812.0,5886
8172.0,2272.0,9991.0,5887
6485.0,5813.0,2079.0,5888
7137.0,3250.0,3150.0,5889
3203.0,7129.0,1572.0,5890
3261.0,1517.0,4706.0,5891
3488.0,3890.0,4562.0,5892
4099.0,5322.0,2550.0,5893
2659.0,6461.0,2175.0,5894
8909.0,3664.0,1217.0,5895
6522.0,7653.0,3181.0,5896
4994.0,5488.0,4454.0,5897
2170.0,8707.0,633.0,5898
4081.0,8194.0,715.0,5899
5942.0,9997.0,9048.0,5900
4439.0,5318.0,4789.0,5901
7967.0,7467.0,3896.0,5902
8855.0,9832.0,763.0,5903
3745.0,1494.0,8159.0,5904
3228.0,3942.0,2855.0,5905
2884.0,4068.0,5111.0,5906
8892.0,1744.0,850.0,5907
4399.0,358.0,1633.0,5908
7929.0,585.0,9140.0,5909
4654.0,140.0,5400.0,5910
7231.0,2672.0,3651.0,5911
3081.0,481.0,7362.0,5912
7057.0,5004.0,5004.0,5913
542.0,6065.0,306.0,5914
355.0,2666.0,9572.0,5915
8851.0,2138.0,8914.0,5916
4280.0,4993.0,3503.0,5917
3829.0,5136.0,6957.0,5918
1086.0,6854.0,1105.0,5919
9997.0,83.0,5782.0,5920
3361.0,391.0,9518.0,5921
3043.0,2349.0,3694.0,5922
117.0,4246.0,3072.0,5923
3487.0,2063.0,2706.0,5924
5431.0,9206.0,5872.0,5925
5519.0,5413.0,6756.0,5926
7427.0,7396.0,6326.0,5927
5840.0,9710.0,8744.0,5928
2207.0,1442.0,1838.0,5929
3993.0,8699.0,6629.0,5930
2520.0,9042.0,9301.0,5931
6263.0,4584.0,5935.0,5932
1645.0,9856.0,9767.0,5933
7446.0,9547.0,2373.0,5934
5409.0,7724.0,5511.0,5935
687.0,3170.0,8880.0,5936
4690.0,8512.0,8999.0,5937
6904.0,5898.0,7809.0,5938
2182.0,4457.0,4750.0,5939
1598.0,6391.0,4211.0,5940
590.0,1780.0,603.0,5941
9565.0,5919.0,6596.0,5942
1566.0,1885.0,1700.0,5943
9473.0,6762.0,9348.0,5944
9829.0,2273.0,3552.0,5945
3756.0,4918.0,9069.0,5946
8173.0,7727.0,7020.0,5947
3449.0,6183.0,4421.0,5948
7553.0,3051.0,5529.0,5949
8815.0,9394.0,5961.0,5950
716.0,2050.0,5517.0,5951
886.0,2717.0,1214.0,5952
5914.0,1623.0,1385.0,5953
3534.0,7141.0,4200.0,5954
4159.0,6247.0,3756.0,5955
2109.0,9494.0,6055.0,5956
9416.0,8073.0,316.0,5957
2169.0,429.0,2253.0,5958
9175.0,6127.0,4162.0,5959
1533.0,986.0,3237.0,5960
1604.0,9507.0,2608.0,5961
5012.0,7351.0,909.0,5962
1733.0,1410.0,1883.0,5963
2430.0,7557.0,8210.0,5964
2830.0,1403.0,135.0,5965
3759.0,6827.0,3352.0,5966
9410.0,9477.0,7874.0,5967
8552.0,9305.0,6097.0,5968
6134.0,193.0,2561.0,5969
8490.0,8984.0,7860.0,5970
2391.0,8424.0,3257.0,5971
4341.0,1930.0,5427.0,5972
6898.0,5245.0,2816.0,5973
2316.0,1078.0,6773.0,5974
3932.0,7934.0,7185.0,5975
8638.0,7872.0,948.0,5976
3199.0,1952.0,5867.0,5977
8675.0,4921.0,9268.0,5978
4479.0,7571.0,6067.0,5979
4348.0,4477.0,8303.0,5980
5043.0,2343.0,2073.0,5981
3761.0,306.0,9274.0,5982
8980.0,1058.0,7180.0,5983
6381.0,6474.0,5515.0,5984
8912.0,433.0,9162.0,5985
8877.0,881.0,470.0,5986
4118.0,2079.0,9971.0,5987
1922.0,1553.0,1442.0,5988
4766.0,4089.0,5832.0,5989
6120.0,9068.0,9756.0,5990
6917.0,6732.0,9402.0,5991
4347.0,6350.0,3765.0,5992
8411.0,1818.0,4796.0,5993
9467.0,6489.0,4951.0,5994
5245.0,8869.0,7729.0,5995
1541.0,2616.0,6981.0,5996
643.0,3051.0,3010.0,5997
4882.0,3884.0,2554.0,5998
3194.0,3554.0,1366.0,5999
9846.0,7635.0,742.0,6000
8711.0,8324.0,9918.0,6001
8847.0,9740.0,8821.0,6002
6486.0,4422.0,3303.0,6003
3513.0,8476.0,1220.0,6004
5154.0,9120.0,7692.0,6005
2164.0,397.0,6920.0,6006
1982.0,6534.0,8160.0,6007
7983.0,9204.0,364.0,6008
8049.0,7252.0,5603.0,6009
4242.0,2515.0,5870.0,6010
3477.0,2295.0,8449.0,6011
3958.0,7825.0,2141.0,6012
9745.0,9328.0,1450.0,6013
480.0,9190.0,6065.0,6014
3230.0,5462.0,3349.0,6015
2879.0,6693.0,2153.0,6016
6220.0,1248.0,5988.0,6017
1583.0,6414.0,2784.0,6018
495.0,4969.0,2337.0,6019
2578.0,6630.0,8901.0,6020
5175.0,4076.0,5515.0,6021
6767.0,31.0,3880.0,6022
3253.0,6954.0,5144.0,6023
7230.0,211.0,5522.0,6024
6842.0,8617.0,7149.0,6025
6603.0,9378.0,7147.0,6026
2302.0,3045.0,3010.0,6027
8324.0,2867.0,363.0,6028
8031.0,7006.0,8846.0,6029
3491.0,3735.0,5634.0,6030
5771.0,6536.0,577.0,6031
613.0,9424.0,719.0,6032
4344.0,4522.0,1546.0,6033
614.0,9020.0,7110.0,6034
4051.0,1616.0,6849.0,6035
6106.0,6191.0,4713.0,6036
4229.0,3166.0,7504.0,6037
2032.0,6670.0,8637.0,6038
6243.0,8741.0,529.0,6039
4704.0,5398.0,8398.0,6040
6375.0,4526.0,4520.0,6041
7613.0,6394.0,8103.0,6042
233.0,4319.0,1009.0,6043
9922.0,8601.0,5895.0,6044
3407.0,2266.0,7328.0,6045
2292.0,6249.0,9390.0,6046
5712.0,3302.0,3699.0,6047
6525.0,2901.0,561.0,6048
829.0,8535.0,5097.0,6049
9113.0,6022.0,8763.0,6050
8675.0,9075.0,141.0,6051
2897.0,3428.0,3943.0,6052
224.0,7268.0,959.0,6053
5820.0,1442.0,7201.0,6054
7437.0,9938.0,1598.0,6055
4585.0,6450.0,9825.0,6056
3994.0,7120.0,4715.0,6057
4145.0,1085.0,3775.0,6058
2828.0,4909.0,3000.0,6059
2733.0,8311.0,3939.0,6060
1377.0,4410.0,1390.0,6061
6292.0,4703.0,6510.0,6062
9835.0,3446.0,6220.0,6063
5746.0,6201.0,4151.0,6064
1440.0,608.0,8828.0,6065
9210.0,9044.0,3808.0,6066
2964.0,8424.0,4174.0,6067
3759.0,15.0,2627.0,6068
8947.0,2025.0,8117.0,6069
5290.0,6998.0,1422.0,6070
2468.0,9466.0,4317.0,6071
4329.0,3324.0,3198.0,6072
5035.0,6271.0,8719.0,6073
4258.0,5014.0,4554.0,6074
6556.0,8315.0,1467.0,6075
5013.0,3769.0,543.0,6076
8466.0,2597.0,1703.0,6077
5399.0,5657.0,6881.0,6078
7692.0,1564.0,8372.0,6079
9541.0,7381.0,3163.0,6080
1889.0,9307.0,8468.0,6081
4239.0,4263.0,3049.0,6082
3497.0,228.0,3870.0,6083
5482.0,9818.0,5367.0,6084
7458.0,262.0,218.0,6085
5439.0,7943.0,7503.0,6086
3333.0,8625.0,4010.0,6087
1754.0,9583.0,1084.0,6088
4413.0,6492.0,4797.0,6089
6506.0,4547.0,6764.0,6090
4080.0,3084.0,924.0,6091
5485.0,8242.0,2317.0,6092
2037.0,8393.0,7838.0,6093
500.0,3089.0,2617.0,6094
2887.0,2900.0,5400.0,6095
8856.0,1155.0,2526.0,6096
9779.0,7733.0,5045.0,6097
6342.0,9627.0,1957.0,6098
9924.0,2.0,3792.0,6099
3720.0,3385.0,331.0,6100
8969.0,23.0,8871.0,6101
6830.0,9959.0,4102.0,6102
5576.0,9159.0,7824.0,6103
1888.0,5292.0,3452.0,6104
6820.0,1422.0,5365.0,6105
1641.0,1131.0,1150.0,6106
9393.0,5933.0,9315.0,6107
8941.0,8052.0,3343.0,6108
3542.0,5501.0,6301.0,6109
8823.0,834.0,3094.0,6110
5473.0,940.0,375.0,6111
697.0,1116.0,5840.0,6112
2945.0,950.0,1390.0,6113
6263.0,6972.0,5864.0,6114
9916.0,8706.0,7164.0,6115
4975.0,9645.0,3455.0,6116
648.0,6063.0,4120.0,6117
2015.0,6536.0,9746.0,6118
6392.0,4212.0,7892.0,6119
4583.0,7917.0,6492.0,6120
2596.0,1332.0,5055.0,6121
465.0,2953.0,1299.0,6122
3785.0,1676.0,853.0,6123
878.0,8039.0,4905.0,6124
6147.0,8424.0,9790.0,6125
5734.0,2856.0,4538.0,6126
2057.0,1869.0,4247.0,6127
9417.0,5771.0,9254.0,6128
504.0,9465.0,155.0,6129
3322.0,524.0,4925.0,6130
2412.0,864.0,5666.0,6131
2491.0,4165.0,3357.0,6132
3269.0,7083.0,3902.0,6133
244.0,7895.0,9010.0,6134
4956.0,1855.0,6961.0,6135
5926.0,4121.0,6641.0,6136
8771.0,4832.0,7395.0,6137
7181.0,2184.0,9947.0,6138
4358.0,2328.0,5376.0,6139
9689.0,4251.0,1298.0,6140
9847.0,9576.0,7105.0,6141
3783.0,7960.0,1462.0,6142
5530.0,8181.0,5019.0,6143
2091.0,5075.0,2326.0,6144
8091.0,3651.0,7135.0,6145
4225.0,8187.0,6945.0,6146
8172.0,334.0,8774.0,6147
755.0,1669.0,9874.0,6148
592.0,5545.0,2693.0,6149
9914.0,3656.0,4332.0,6150
48.0,6582.0,8842.0,6151
3797.0,6750.0,2227.0,6152
87.0,3388.0,1942.0,6153
6335.0,5013.0,9341.0,6154
6161.0,6352.0,6699.0,6155
1729.0,5584.0,3940.0,6156
6664.0,6945.0,3142.0,6157
4816.0,4099.0,8707.0,6158
1505.0,6536.0,7842.0,6159
8952.0,5903.0,2950.0,6160
2448.0,733.0,7770.0,6161
5202.0,5469.0,865.0,6162
8017.0,7933.0,902.0,6163
6622.0,6115.0,9173.0,6164
118.0,7063.0,2282.0,6165
2162.0,1110.0,4897.0,6166
9314.0,7473.0,1862.0,6167
2701.0,428.0,8407.0,6168
8274.0,5163.0,411.0,6169
9368.0,7506.0,4706.0,6170
6907.0,2873.0,2526.0,6171
7186.0,3587.0,2882.0,6172
3083.0,9488.0,3372.0,6173
8086.0,7515.0,909.0,6174
5888.0,1530.0,6026.0,6175
5202.0,987.0,9509.0,6176
837.0,8840.0,2551.0,6177
593.0,6794.0,3317.0,6178
2283.0,9054.0,4828.0,6179
2964.0,3044.0,1880.0,6180
9186.0,2348.0,8646.0,6181
1177.0,7030.0,5982.0,6182
7371.0,9123.0,3514.0,6183
4612.0,5775.0,7427.0,6184
9637.0,8084.0,7137.0,6185
6911.0,4911.0,9080.0,6186
3727.0,4877.0,9995.0,6187
1690.0,2384.0,5145.0,6188
8431.0,9045.0,2776.0,6189
2167.0,9193.0,6672.0,6190
3151.0,7302.0,9780.0,6191
1789.0,2540.0,6963.0,6192
7816.0,344.0,9015.0,6193
3734.0,5331.0,9239.0,6194
1959.0,5801.0,3384.0,6195
1183.0,8149.0,6062.0,6196
4752.0,9857.0,914.0,6197
9381.0,8296.0,8995.0,6198
957.0,8224.0,5196.0,6199
4440.0,2806.0,6070.0,6200
426.0,4896.0,7130.0,6201
865.0,1533.0,7745.0,6202
4960.0,2528.0,5670.0,6203
3348.0,3321.0,9787.0,6204
6761.0,1565.0,1998.0,6205
9007.0,8913.0,3063.0,6206
3185.0,8255.0,8500.0,6207
4972.0,6130.0,2267.0,6208
2763.0,221.0,8957.0,6209
2817.0,2313.0,4165.0,6210
2922.0,9568.0,2577.0,6211
6696.0,1136.0,9373.0,6212
5557.0,2826.0,2539.0,6213
2568.0,8919.0,289.0,6214
817.0,4977.0,2812.0,6215
6729.0,7907.0,6688.0,6216
6941.0,2374.0,6383.0,6217
9810.0,6451.0,846.0,6218
5880.0,8631.0,6476.0,6219
2133.0,3220.0,9692.0,6220
2773.0,7067.0,2036.0,6221
4794.0,1418.0,5160.0,6222
6675.0,5777.0,2106.0,6223
6652.0,3308.0,3767.0,6224
484.0,8653.0,7643.0,6225
7321.0,31.0,3068.0,6226
675.0,1752.0,6292.0,6227
404.0,5045.0,1926.0,6228
